lnwage,educ,exper,expsq,black,south,smsa,age,agesq,nearc4
1,1,676,6.2146,26,8,0,0.64,12,0
1,1,841,5.5215,29,11,0,1.21,12,0
1,1,676,5.0434,26,8,0,0.64,12,0
1,1,729,6.0064,27,9,0,0.81,12,0
0,1,1089,5.8579,33,15,1,2.25,12,1
0,1,676,6.1356,26,8,1,0.64,12,1
0,1,1156,6.2146,34,18,0,3.24,10,1
0,1,900,6.7405,30,8,0,0.64,16,1
0,1,841,6.3578,29,11,0,1.21,12,1
0,1,784,5.9915,28,6,0,0.36,16,1
0,0,1156,6.608,34,17,0,2.89,11,0
0,1,625,5.8579,25,5,0,0.25,14,1
0,1,676,6.0822,26,8,0,0.64,12,1
0,1,625,6.5889,25,6,0,0.36,13,1
0,1,625,6.8773,25,8,0,0.64,11,1
0,1,900,6.6214,30,8,0,0.64,16,1
0,1,900,6.3578,30,6,0,0.36,18,1
0,1,900,6.0014,30,8,0,0.64,16,0
0,1,900,6.4232,30,12,0,1.44,12,0
0,1,625,5.4381,25,3,0,0.09,16,0
0,1,576,4.9558,24,6,0,0.36,12,0
0,1,900,5.9532,30,6,0,0.36,18,0
0,1,729,5.9532,27,9,0,0.81,12,1
0,1,576,6.045,24,6,0,0.36,12,0
0,0,729,6.477,27,9,1,0.81,12,0
0,1,900,5.4381,30,16,1,2.56,8,0
0,1,900,6.5103,30,9,0,0.81,15,0
0,1,729,5.8693,27,3,1,0.09,18,1
0,1,676,5.5215,26,7,1,0.49,13,0
0,1,961,5.7038,31,14,1,1.96,11,0
0,1,576,5.9915,24,6,1,0.36,12,0
0,1,1156,5.7038,34,21,1,4.41,7,0
0,1,729,6.1312,27,8,1,0.64,13,0
0,0,729,6.0684,27,9,1,0.81,12,1
0,1,676,5.5215,26,9,1,0.81,11,0
0,1,784,5.7526,28,17,0,2.89,5,1
0,1,784,6.4378,28,10,0,1.0,12,0
0,1,676,6.2146,26,10,0,1.0,10,0
0,1,729,5.8021,27,9,0,0.81,12,0
0,1,784,6.3716,28,10,0,1.0,12,0
0,1,784,5.7683,28,9,1,0.81,13,0
0,1,784,5.7038,28,11,1,1.21,11,0
0,1,1024,6.6039,32,10,0,1.0,16,0
0,1,900,5.9532,30,12,1,1.44,12,0
0,1,676,6.463,26,7,1,0.49,13,0
0,1,1024,5.7838,32,21,1,4.41,5,0
0,1,576,6.0064,24,6,1,0.36,12,0
0,1,1024,5.7038,32,20,1,4.0,6,0
0,1,841,5.1705,29,16,1,2.56,7,0
0,1,729,6.1092,27,10,1,1.0,11,0
0,1,576,5.6768,24,8,1,0.64,10,0
0,1,729,6.6859,27,9,0,0.81,12,0
0,1,729,5.9269,27,12,1,1.44,9,0
0,1,576,5.4381,24,8,1,0.64,10,0
0,1,1089,6.2823,33,14,1,1.96,13,0
0,1,961,6.045,31,18,1,3.24,7,0
0,1,729,5.8889,27,11,0,1.21,10,0
0,1,729,5.7038,27,12,0,1.44,9,0
0,1,784,6.3244,28,10,0,1.0,12,0
0,1,784,6.1527,28,6,1,0.36,16,0
0,1,1156,6.1862,34,16,0,2.56,12,0
0,1,676,6.3969,26,8,0,0.64,12,0
0,1,1156,5.8944,34,17,1,2.89,11,0
0,1,576,5.2983,24,8,1,0.64,10,1
0,1,900,4.9558,30,16,1,2.56,8,0
0,1,1089,6.1048,33,15,0,2.25,12,0
0,1,841,5.7038,29,12,1,1.44,11,0
0,0,961,6.5596,31,13,0,1.69,12,1
0,0,676,6.2804,26,8,0,0.64,12,1
0,1,841,5.5607,29,10,1,1.0,13,0
0,0,676,6.5147,26,8,1,0.64,12,1
0,1,961,5.5607,31,18,1,3.24,7,0
0,1,1156,5.7038,34,18,1,3.24,10,0
0,1,729,7.1025,27,5,0,0.25,16,1
0,1,784,6.3578,28,5,0,0.25,17,0
0,1,729,5.5215,27,7,1,0.49,14,0
0,0,900,5.9764,30,14,1,1.96,10,1
0,1,576,5.6168,24,10,1,1.0,8,0
0,1,1024,5.4161,32,17,1,2.89,9,0
0,1,625,5.6168,25,12,1,1.44,7,0
0,1,900,5.8749,30,15,1,2.25,9,0
0,0,625,6.7856,25,7,1,0.49,12,1
0,1,576,5.2575,24,2,1,0.04,16,1
0,1,841,6.0403,29,16,1,2.56,7,0
0,1,1089,5.9269,33,20,1,4.0,7,0
0,1,961,5.8972,31,18,1,3.24,7,0
0,1,676,5.9915,26,8,0,0.64,12,0
0,1,676,5.8665,26,8,1,0.64,12,1
0,1,841,5.7038,29,10,0,1.0,13,0
0,1,625,6.0307,25,4,0,0.16,15,1
0,1,676,6.3969,26,9,1,0.81,11,0
0,0,841,6.8804,29,10,1,1.0,13,1
0,1,841,5.4381,29,18,1,3.24,5,0
0,1,729,5.7398,27,9,1,0.81,12,0
0,1,961,5.6131,31,17,1,2.89,8,0
0,0,729,5.9915,27,10,1,1.0,11,1
0,1,676,5.2983,26,12,1,1.44,8,0
0,1,676,6.0753,26,7,1,0.49,13,0
0,1,841,5.4381,29,17,1,2.89,6,0
0,0,900,6.5944,30,18,1,3.24,6,1
0,1,1089,5.5984,33,17,1,2.89,10,0
0,1,676,5.1705,26,12,1,1.44,8,0
0,1,625,5.5215,25,7,1,0.49,12,0
0,1,900,5.8081,30,14,1,1.96,10,0
0,0,625,6.0822,25,7,1,0.49,12,1
0,1,676,6.0591,26,4,1,0.16,16,1
0,1,841,6.6067,29,7,0,0.49,16,1
0,0,676,6.5511,26,8,1,0.64,12,1
0,1,576,5.5013,24,6,1,0.36,12,0
0,1,676,5.4381,26,8,1,0.64,12,0
0,1,841,5.6095,29,8,1,0.64,15,0
0,0,784,6.4489,28,8,1,0.64,14,1
0,0,625,5.6664,25,3,1,0.09,16,1
0,1,1024,5.7038,32,18,1,3.24,8,0
0,1,841,5.4381,29,13,1,1.69,10,0
0,1,900,5.9789,30,16,1,2.56,8,0
0,1,576,6.3491,24,9,1,0.81,9,0
0,0,900,6.4378,30,7,1,0.49,17,1
0,0,625,6.3099,25,3,1,0.09,16,1
0,1,676,5.5215,26,11,1,1.21,9,0
0,1,729,5.8944,27,13,0,1.69,8,0
0,1,1156,4.6052,34,14,1,1.96,14,0
0,0,1089,5.8579,33,15,1,2.25,12,1
0,1,625,5.6699,25,9,1,0.81,10,0
0,1,1024,5.5215,32,22,1,4.84,4,0
0,1,1089,6.725,33,19,1,3.61,8,1
0,1,625,6.0753,25,9,1,0.81,10,1
0,0,729,5.8081,27,9,1,0.81,12,1
0,1,676,5.7236,26,8,0,0.64,12,0
0,1,1089,6.3509,33,9,0,0.81,18,0
0,1,625,5.663,25,7,0,0.49,12,1
0,1,784,6.1377,28,10,1,1.0,12,1
0,1,1156,5.9636,34,16,0,2.56,12,0
0,1,1024,7.0085,32,10,0,1.0,16,0
0,1,576,5.5013,24,2,0,0.04,16,1
0,1,625,5.8805,25,7,0,0.49,12,1
0,1,1156,5.8777,34,20,0,4.0,8,1
0,1,900,5.9915,30,12,1,1.44,12,0
0,1,625,5.7038,25,9,0,0.81,10,0
0,1,729,6.3154,27,5,0,0.25,16,1
0,1,961,5.7038,31,17,0,2.89,8,0
0,1,900,6.1092,30,17,0,2.89,7,1
0,1,625,6.0137,25,7,0,0.49,12,0
0,1,576,5.5215,24,4,0,0.16,14,1
0,1,576,5.8201,24,2,0,0.04,16,1
0,1,576,5.6348,24,2,0,0.04,16,1
0,1,576,6.2596,24,5,0,0.25,13,1
0,1,676,6.2403,26,4,0,0.16,16,1
0,1,961,6.5381,31,11,0,1.21,14,1
0,0,729,6.0521,27,5,0,0.25,16,0
0,1,576,5.8889,24,5,0,0.25,13,1
0,0,576,6.2953,24,6,0,0.36,12,0
0,1,1024,6.6451,32,14,0,1.96,12,1
0,1,625,6.2246,25,7,0,0.49,12,1
0,1,625,6.3818,25,2,0,0.04,17,1
0,1,625,6.0379,25,3,0,0.09,16,1
0,1,676,5.9269,26,4,0,0.16,16,1
0,1,676,5.9108,26,3,0,0.09,17,1
0,1,676,6.0822,26,9,0,0.81,11,1
0,0,841,6.4281,29,6,0,0.36,17,1
0,1,1089,6.4536,33,11,0,1.21,16,1
0,1,676,6.2146,26,8,0,0.64,12,1
0,1,1024,6.7742,32,14,0,1.96,12,1
0,1,1156,6.4536,34,11,0,1.21,17,1
0,0,576,5.7462,24,4,0,0.16,14,0
0,1,576,5.8579,24,3,0,0.09,15,0
0,1,576,6.7534,24,9,0,0.81,9,0
0,1,961,5.2983,31,14,1,1.96,11,0
0,0,576,5.948,24,6,1,0.36,12,1
0,1,900,5.5013,30,12,1,1.44,12,0
0,1,1024,6.6946,32,14,1,1.96,12,0
0,1,1089,6.1356,33,9,1,0.81,18,0
0,1,841,6.3578,29,7,1,0.49,16,0
0,0,961,6.2265,31,8,1,0.64,17,1
0,1,784,6.869,28,5,0,0.25,17,0
0,1,676,6.6107,26,4,0,0.16,16,1
0,1,576,6.1092,24,6,0,0.36,12,1
0,1,729,6.1654,27,10,1,1.0,11,0
0,1,625,4.8122,25,10,1,1.0,9,0
0,1,1024,6.6771,32,15,1,2.25,11,1
0,1,625,5.2983,25,9,1,0.81,10,0
0,1,1024,6.1356,32,12,0,1.44,14,0
0,1,841,5.4161,29,13,0,1.69,10,0
0,1,784,6.3578,28,9,0,0.81,13,1
0,1,1024,5.193,32,18,1,3.24,8,0
0,0,961,5.7838,31,16,1,2.56,9,0
0,1,784,6.0137,28,15,1,2.25,7,0
0,1,625,5.2983,25,9,1,0.81,10,0
0,1,841,6.2897,29,7,0,0.49,16,0
0,1,784,5.8693,28,6,0,0.36,16,0
0,1,784,5.5215,28,11,0,1.21,11,0
0,1,784,6.541,28,6,0,0.36,16,0
0,1,784,6.0403,28,10,0,1.0,12,0
0,1,1089,5.9026,33,15,0,2.25,12,1
0,1,576,5.8608,24,7,0,0.49,11,0
0,1,961,6.8167,31,9,0,0.81,16,1
0,1,784,6.8024,28,9,0,0.81,13,0
0,1,676,5.7038,26,13,0,1.69,7,0
0,1,729,5.7268,27,11,0,1.21,10,0
0,1,729,6.1633,27,14,0,1.96,7,1
0,1,784,5.8289,28,11,1,1.21,11,0
0,1,841,6.1377,29,14,1,1.96,9,1
0,1,900,5.2983,30,12,1,1.44,12,0
0,1,576,5.7526,24,3,1,0.09,15,0
0,1,900,6.4378,30,8,1,0.64,16,0
0,1,900,5.5373,30,12,1,1.44,12,0
0,1,729,6.1092,27,12,0,1.44,9,0
0,1,576,5.9269,24,6,1,0.36,12,0
0,0,676,5.7038,26,8,1,0.64,12,1
0,1,676,5.8972,26,8,1,0.64,12,0
0,0,729,6.6201,27,3,1,0.09,18,1
0,1,784,6.3784,28,7,1,0.49,15,1
0,1,961,5.5797,31,15,1,2.25,10,1
0,1,625,5.7038,25,10,1,1.0,9,1
0,1,1089,5.9661,33,21,1,4.41,6,0
0,1,961,6.2146,31,15,0,2.25,10,0
0,1,841,6.1092,29,11,0,1.21,12,0
0,1,729,5.5722,27,9,0,0.81,12,0
0,1,729,6.0684,27,7,0,0.49,14,0
0,1,900,5.2575,30,14,1,1.96,10,0
0,1,1156,6.7202,34,14,0,1.96,14,0
1,1,900,6.2403,30,8,1,0.64,16,1
1,0,900,6.271,30,11,1,1.21,13,1
1,1,676,5.9532,26,4,1,0.16,16,0
1,1,729,6.2146,27,8,0,0.64,13,0
1,1,841,6.5681,29,8,0,0.64,15,1
1,1,729,6.157,27,5,0,0.25,16,1
1,1,576,6.1527,24,6,1,0.36,12,0
1,0,625,6.0234,25,6,1,0.36,13,1
1,1,625,5.8141,25,7,0,0.49,12,0
1,1,1156,6.1759,34,15,0,2.25,13,1
1,1,576,6.2146,24,6,0,0.36,12,0
1,1,961,6.5695,31,13,0,1.69,12,0
1,1,676,6.2634,26,7,1,0.49,13,0
